title;author;year;opac;filename;manifest;transkribus;DocId
Gemählde aus dem Naturreiche beyder Sicilien;Raffelsberger, Ferdinand;1824;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037733671;fa1704240;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1704240/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
La pittrice e il forestiere;Falletti di Barolo, Tancredi;1824;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037716472;fa1704241;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1704241/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Herders Reise nach Italien;Herder, Johann Gottfried von;1859;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV013837629;fa1704590;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1704590/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage en Italie avant ses dernières révolutions;Scarpelli, ...;;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038822908;fa170610;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa170610/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage en Italie avant ses dernières révolutions;Scarpelli, ...;;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038822909;fa170610;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa170610/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Lettres Historiques Et Critiques Sur L'Italie De Charles De Brosses, Premier Président Au Parlement De Dijon ...;Brosses, Charles de;1799;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV004277036;fa18039901;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa18039901/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Lettres Historiques Et Critiques Sur L'Italie De Charles De Brosses, Premier Président Au Parlement De Dijon ...;Brosses, Charles de;1799;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV004277037;fa18039902;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa18039902/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Lettres Historiques Et Critiques Sur L'Italie De Charles De Brosses, Premier Président Au Parlement De Dijon ...;Brosses, Charles de;1799;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV004277038;fa18039903;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa18039903/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Le Président De Brosses en Italie;Brosses, Charles de;1885;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038845512;fa18048511;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa18048511/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Le Président De Brosses en Italie;Brosses, Charles de;1885;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038845513;fa18048512;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa18048512/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Le Président De Brosses;Mamet, Henri;1874;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037765498;fa1824740;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa1824740/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Goethe's Werke;Goethe, Johann Wolfgang von;1830;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV008411311;fa20043001;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa20043001/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Goethe's Werke;Goethe, Johann Wolfgang von;1830;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV008411312;fa20043002;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa20043002/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ricordi di viaggio in Italia nel 1786 - 87;Goethe, Johann Wolfgang von;1875;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037836798;fa2004750;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2004750/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Göthe's italienische Reise;Hirzel, Ludwig;1871;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038899646;fa2024710;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2024710/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage Pittoresque En Suisse Et En Italie;Cambry, Jacques;1800;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV035322403;fa23040101;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040101/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage Pittoresque En Suisse Et En Italie;Cambry, Jacques;1800;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV035322405;fa23040102;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040102/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
mit 1 Kupfer;Benkowitz, Karl Friedrich;1802;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038913162;fa23040201;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040201/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856806;856806
Helios der Titan oder Rom und Neapel;Benkowitz, Karl Friedrich;1803;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038913163;fa23040202;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040202/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856807;856807
Spaziergang nach Syrakus im Jahre 1802;Seume, Johann Gottfried;1830;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038824283;fa2304030f13;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304030f13/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Spaziergang nach Syrakus im Jahre 1802;Seume, Johann Gottfried;1830;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038824284;fa2304030f13;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304030f13/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Spaziergang nach Syrakus im Jahre 1802;Seume, Johann Gottfried;1830;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038824287;fa2304030f13;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304030f13/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Spaziergang nach Syrakus im Jahre 1802;Seume, Johann Gottfried;1830;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038824286;fa2304030f45;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304030f45/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Spaziergang nach Syrakus im Jahre 1802;Seume, Johann Gottfried;1830;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038824285;fa2304030f45;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304030f45/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Spaziergang nach Syrakus im Jahre 1802;Seume, Johann Gottfried;1868;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037813541;fa2304030h;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304030h/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856808;856808
Meine Reise wider Willen;;1803;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037769247;fa2304031;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304031/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856809;856809
Italien;Rehfues, Philipp Joseph von;1803;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831627;fa2304032;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304032/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856810;856810
Erster Theil;Steinhart, Heinrich Christoph;1804;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831802;fa23040401;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040401/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Zweiter Theil;Steinhart, Heinrich Christoph;1805;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831803;fa23040402;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040402/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Dritter Theil;Steinhart, Heinrich Christoph;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831804;fa23040403;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040403/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Italienische Miscellen;Rehfues, Philipp Joseph von;1804;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831628;fa230404112;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230404112/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856811;856811
Italienische Miscellen;Rehfues, Philipp Joseph von;1805;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831629;fa230404112;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230404112/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856811;856811
Italienische Miscellen;Rehfues, Philipp Joseph von;1805;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831630;fa230404135;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230404135/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856812;856812
Italienische Miscellen;Rehfues, Philipp Joseph von;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831631;fa230404135;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230404135/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856812;856812
Italienische Miscellen;Rehfues, Philipp Joseph von;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831632;fa230404135;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230404135/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856812;856812
Italienische Miscellen;Rehfues, Philipp Joseph von;1804;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831633;fa23040421;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040421/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Italienische Miscellen;Rehfues, Philipp Joseph von;1805;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831634;fa23040422;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040422/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Italienische Miscellen;Rehfues, Philipp Joseph von;1805;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831635;fa23040423;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040423/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Italienische Miscellen;Rehfues, Philipp Joseph von;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831636;fa23040424;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040424/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Italienische Miscellen;Rehfues, Philipp Joseph von;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831637;fa23040425;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040425/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Reise durch einen Theil von Teutschland, Helvetien und Ober-Italien im Sommer 1803;Menu von Minutoli, Heinrich;1804;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV008767153;fa230404313;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230404313/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Reise durch einen Theil von Teutschland, Helvetien und Ober-Italien im Sommer 1803;Menu von Minutoli, Heinrich;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038763591;fa230404313;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230404313/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Reise durch einen Theil von Teutschland, Helvetien und Ober-Italien im Sommer 1803;Menu von Minutoli, Heinrich;1804;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV008767154;fa230404313;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230404313/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Erinnerungen von einer Reise aus Liefland nach Rom und Neapel;Kotzebue, August von;1805;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831382;fa23040501;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040501/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Erinnerungen von einer Reise aus Liefland nach Rom und Neapel;Kotzebue, August von;1805;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831383;fa23040502;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040502/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Erinnerungen von einer Reise aus Liefland nach Rom und Neapel;Kotzebue, August von;1805;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831384;fa23040503;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040503/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Travels through Italy, in the years 1804 and 1805;Kotzebue, August von;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831388;fa23040511;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040511/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Travels through Italy, in the years 1804 and 1805;Kotzebue, August von;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831389;fa23040512;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040512/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Travels through Italy, in the years 1804 and 1805;Kotzebue, August von;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831390;fa23040513;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040513/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Travels through Italy, in the years 1804 and 1805;Kotzebue, August von;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831391;fa23040514;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040514/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Neue Briefe über Italien;Eichholz, Johann Heinrich;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038794308;fa23040601;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040601/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Neue Briefe über Italien;Eichholz, Johann Heinrich;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038794309;fa23040602;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040602/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Neue Briefe über Italien;Eichholz, Johann Heinrich;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038794310;fa23040603;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040603/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Neue Briefe über Italien;Eichholz, Johann Heinrich;1811;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038794311;fa23040604;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040604/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyage en Italie et en Sicile, fait en MDCCCI et MDCCCII;Creuzé DeLesser, Auguste;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037897843;fa2304061;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304061/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Reisen von Neapel in die umliegenden Gegenden;Benkowitz, Karl Friedrich;1806;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV001366758;fa2304062;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304062/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Briefe aus Italien während der Jahre 1801, 1802, 1803, 1804, 1805;Rehfues, Philipp Joseph von;1809;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831641;fa230409012;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230409012/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Briefe aus Italien während der Jahre 1801, 1802, 1803, 1804, 1805;Rehfues, Philipp Joseph von;1809;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831642;fa230409012;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230409012/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Briefe aus Italien während der Jahre 1801, 1802, 1803, 1804, 1805;Rehfues, Philipp Joseph von;1809;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831643;fa230409034;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230409034/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Briefe aus Italien während der Jahre 1801, 1802, 1803, 1804, 1805;Rehfues, Philipp Joseph von;1810;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831644;fa230409034;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230409034/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Briefe aus Italien während der Jahre 1801, 1802, 1803, 1804, 1805, mit mancherlei Beilagen;Rehfues, Philipp Joseph von;1809;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038788632;fa23040911;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23040911/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Briefe aus Italien während der Jahre 1801, 1802, 1803, 1804, 1805, mit mancherlei Beilagen;Rehfues, Philipp Joseph von;1809;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038788634;fa230409134;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230409134/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Briefe aus Italien während der Jahre 1801, 1802, 1803, 1804, 1805, mit mancherlei Beilagen;Rehfues, Philipp Joseph von;1810;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038788635;fa230409134;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230409134/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Viaggio a Pompei, a Pesto e di ritorno ad Ercolano ed a Pozzuoli;Romanelli, Domenico;1817;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038821430;fa2304110a1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304110a1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Viaggio a Pompei, a Pesto e di ritorno ad Ercolano ed a Pozzuoli;Romanelli, Domenico;1817;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038821431;fa2304110a2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304110a2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Viaggio pittoresco da Ginevra a Milano per il Sempione;;1819;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037834021;fa2304111a;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304111a/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Picturesque Tour From Geneva To Milan, By Way Of The Simplon;Shoberl, Frederic;1820;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV012476427;fa2304111b;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304111b/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856813;856813
Neapel;Morgenstern, Karl;1811;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038812470;fa23041131;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23041131/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Florenz;Morgenstern, Karl;1811;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038812472;fa23041132;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23041132/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Milano, Parma u.a.;Morgenstern, Karl;1813;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038812473;fa23041133;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23041133/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Fragmente über Italien;Uexküll-Gyllenband, Karl Friedrich Emich von;;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037837796;fa2304120;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304120/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A classical tour through Italy;Eustace, John C.;1815;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038795253;fa2304130b1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304130b1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A classical tour through Italy;Eustace, John C.;1815;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038795254;fa2304130b2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304130b2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A classical tour through Italy;Eustace, John C.;1815;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038795255;fa2304130b3;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304130b3/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A classical tour through Italy;Eustace, John C.;1815;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038795256;fa2304130b4;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304130b4/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A classical tour through Italy;Eustace, John C.;1821;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038795257;fa2304130e1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304130e1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A classical tour through Italy;Eustace, John C.;1821;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038795258;fa2304130e2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304130e2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A classical tour through Italy;Eustace, John C.;1821;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038795259;fa2304130e3;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304130e3/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A classical tour through Italy;Eustace, John C.;1821;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038795260;fa2304130e4;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304130e4/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Remarks on antiquities, arts, and letters during an excursion in Italy in the years 1802 and 1803;Forsyth, Joseph;1813;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037728318;fa2304131;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304131/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Remarks on antiquities, arts, and letters during an excursion in Italy, in the years 1802 and 1803;Forsyth, Joseph;1816;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV009521986;fa2304131a;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304131a/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Remarks on antiquities, arts, and letters during an excursion in Italy, in the years 1802 and 1803;Forsyth, Joseph;1824;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038963898;fa2304131b;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304131b/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
[Reise von Baireuth durch Baiern, Salzburg und Tyrol, nach Italien, bis Rom];Recke, Elisa von der;1815;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038831087;fa23041501;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23041501/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
[Aufenthalt in Rom 1804 und 1805];Recke, Elisa von der;1815;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV008501308;fa23041502;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23041502/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
